country_tag,type,difficulty,success,r_rsc_id,s_rsc_id,r_pkg_id,s_pkg_id,r_rsc_name,s_rsc_name,r_col_name,s_col_name,sql,nl,sql_success,sql_time,sql_n_rev,sql_review,sql_intok,sql_outok,nl_time,nl_n_rev,nl_review,nl_intok,nl_outok,tot_time
CAN,single-table,challenging,true,3490940e-a275-44e5-8f57-66f604aa9462,,f6144bae-803d-4afe-9b20-6ba145549f05,,2023_24_Student_Full_Time_Equivalent_Enrolments_at BC_Public_Post_Secondary_Institutions,,,,"SELECT SUM(CAST(REPLACE(""fte_actual"", ',', '') AS INTEGER)) AS ""total_fte"" FROM R WHERE ""ifiscal_year"" LIKE 'fy 201%';","What was the total number of full-time equivalent (FTE) enrolments across all public post-secondary institutions in British Columbia during fiscal years starting with 201, according to the data from the Government of British Columbia?",success,14.688,1,,2356,671,33.168,3,,6558,811,47.856
CAN,multi-table-join,moderate,true,cd1bf234-31be-43f0-8e66-17a557510760,3490940e-a275-44e5-8f57-66f604aa9462,38ceac57-9d80-4962-8bd7-b86b7ce1c0be,f6144bae-803d-4afe-9b20-6ba145549f05,BC_Public_Post_Secondary_Full_Time_Equivalent_Targets_FY_2015_16_to_2024_25,2023_24_Student_Full_Time_Equivalent_Enrolments_at BC_Public_Post_Secondary_Institutions,ifiscal_year,ifiscal_year,"SELECT R.ifiscal_year, R.institution AS target_institution, SUM(CAST(REPLACE(R.fte_target, ',', '') AS INTEGER)) AS total_fte_target, SUM(CAST(REPLACE(S.fte_actual, ',', '') AS INTEGER)) AS total_fte_actual FROM R JOIN S ON R.ifiscal_year = S.ifiscal_year AND R.institution = S.institution GROUP BY R.ifiscal_year, R.institution;","For each fiscal year and institution in British Columbia's public post-secondary education system, what are the total Full-Time Equivalent (FTE) targets and actual enrollments after summing up the FTE values for both target and actual enrolments grouped by fiscal year and institution?",success,31.929,2,,4942,1325,24.119,2,,6879,581,56.048
CAN,single-table,simple,true,f72b49eb-9605-4bba-bf90-f4a539c188ad,,fe1761bf-5e9f-c098-098e-a205519a43b3,,2022 - Supplier and Grant Payments by Department (CSV Excel),,,,"SELECT * FROM R WHERE CAST(REPLACE(""payment_/_paiement"", ',', '') AS INTEGER) > 100000;","Which suppliers received payments over $100,000 in the fiscal year ended March 31, 2022, according to the Government of New Brunswick's public accounts?",success,13.18,1,,2628,627,6.263,0,,1477,153,19.442999999999998
CAN,single-table,moderate,true,f72b49eb-9605-4bba-bf90-f4a539c188ad,,fe1761bf-5e9f-c098-098e-a205519a43b3,,2022 - Supplier and Grant Payments by Department (CSV Excel),,,,"SELECT ""idepartment_/_minista_re"", SUM(CAST(REPLACE(""payment_/_paiement"", ',', '') AS INTEGER)) AS total_payment FROM R GROUP BY ""idepartment_/_minista_re"" ORDER BY total_payment DESC;","According to the public accounts (comptes publics) for the fiscal year ended March 31, 2022, which departments received the highest total payments as reported by the Government of New Brunswick | Gouvernement du Nouveau-Brunswick?",success,7.721,0,,1261,390,32.921,3,,7030,791,40.641999999999996
CAN,single-table,moderate,true,894f8bee-a888-4bc5-bc2d-caf3214316fc,,c409a88e-1692-98ce-7a49-b86ec695d8dc,,2022 - Combined Supplier and Grant Payments (CSV),,,,"SELECT SUM(""payment_/_paiement""), COUNT(*) FROM R WHERE TRIM(LOWER(""payment_type_/_type_de_paiement"")) LIKE '%credit card%'","How many payments involving credit cards were made by the Government of New Brunswick in the fiscal year ended March 31, 2022, and what is the total amount of these payments?",success,27.814,2,,3600,1362,36.169,3,,6818,861,63.983
CAN,single-table,challenging,true,894f8bee-a888-4bc5-bc2d-caf3214316fc,,c409a88e-1692-98ce-7a49-b86ec695d8dc,,2022 - Combined Supplier and Grant Payments (CSV),,,,"WITH RankedPayments AS ( SELECT ""supplier_name_/_nom_du_fournisseur"", ""payment_/_paiement"", RANK() OVER (ORDER BY ""payment_/_paiement"" DESC) as payment_rank FROM R ) SELECT * FROM RankedPayments WHERE payment_rank <= 3","Which three suppliers or grant recipients received the highest payments from the Government of New Brunswick in the fiscal year ended March 31, 2022, and what were the amounts?",success,5.914,0,,1219,283,5.914,0,,1633,148,11.828
CAN,multi-table-join,simple,true,f72b49eb-9605-4bba-bf90-f4a539c188ad,894f8bee-a888-4bc5-bc2d-caf3214316fc,fe1761bf-5e9f-c098-098e-a205519a43b3,c409a88e-1692-98ce-7a49-b86ec695d8dc,2022 - Supplier and Grant Payments by Department (CSV Excel),2022 - Combined Supplier and Grant Payments (CSV),supplier_name_/_nom_du_fournisseur,supplier_name_/_nom_du_fournisseur,"SELECT R.""supplier_name_/_nom_du_fournisseur"", R.""payment_/_paiement"" AS payment_R, S.""payment_/_paiement"" AS payment_S FROM R JOIN S ON R.""supplier_name_/_nom_du_fournisseur"" = S.""supplier_name_/_nom_du_fournisseur""","Which suppliers received payments from both individual government departments and combined government organizations in New Brunswick's fiscal year 2022, and how much did they receive in each category? Please focus on those who appear in both lists provided by the Government of New Brunswick.",success,8.18,0,,1820,351,6.769,0,,2404,163,14.949
CAN,multi-table-join,moderate,true,f72b49eb-9605-4bba-bf90-f4a539c188ad,894f8bee-a888-4bc5-bc2d-caf3214316fc,fe1761bf-5e9f-c098-098e-a205519a43b3,c409a88e-1692-98ce-7a49-b86ec695d8dc,2022 - Supplier and Grant Payments by Department (CSV Excel),2022 - Combined Supplier and Grant Payments (CSV),supplier_name_/_nom_du_fournisseur,supplier_name_/_nom_du_fournisseur,"SELECT R.""idepartment_/_minista_re"", SUM(REPLACE(R.""payment_/_paiement"", ',', '')::FLOAT) AS total_payment_R, SUM(S.""payment_/_paiement"") AS total_payment_S FROM R JOIN S ON R.""supplier_name_/_nom_du_fournisseur"" = S.""supplier_name_/_nom_du_fournisseur"" GROUP BY R.""idepartment_/_minista_re""","Which New Brunswick government department spent the most money on suppliers that also received payments & grants over $25,000 in fiscal year 2022, as per the public accounts? Could you provide the total payment amount for each department along with the combined supplier payments from all departments?",success,19.524,1,,3828,832,7.73,0,,2449,182,27.254
CAN,multi-table-join,challenging,true,f72b49eb-9605-4bba-bf90-f4a539c188ad,894f8bee-a888-4bc5-bc2d-caf3214316fc,fe1761bf-5e9f-c098-098e-a205519a43b3,c409a88e-1692-98ce-7a49-b86ec695d8dc,2022 - Supplier and Grant Payments by Department (CSV Excel),2022 - Combined Supplier and Grant Payments (CSV),supplier_name_/_nom_du_fournisseur,supplier_name_/_nom_du_fournisseur,"SELECT R.""supplier_name_/_nom_du_fournisseur"", AVG(REPLACE(R.""payment_/_paiement"", ',', '')::FLOAT) AS avg_payment_R, MAX(S.""payment_/_paiement"") AS max_payment_S FROM R JOIN S ON R.""supplier_name_/_nom_du_fournisseur"" = S.""supplier_name_/_nom_du_fournisseur"" GROUP BY R.""supplier_name_/_nom_du_fournisseur"" HAVING AVG(REPLACE(R.""payment_/_paiement"", ',', '')::FLOAT) > 10000","Which suppliers received an average payment over $10,000 across different departments in New Brunswick's fiscal year 2022, and what were their maximum payments? Please include both the combined supplier list and department-specific payments in your search.",success,8.932,0,,2200,369,6.955,0,,2496,160,15.887
CAN,single-table,simple,true,fc0222a9-04b7-4637-8b60-16937e366c21,,dd457033-11ff-45e2-9db9-a48e6908ca05,,Dataset,,,,"SELECT geo, SUM(value) AS total_value FROM R WHERE i_ref_date_ > 1995 GROUP BY geo","According to Statistics Canada’s government finance statistics, what is the total value of all financial assets and liabilities summed up for each geographic region in Canada after the year 1995?",success,5.939,0,,1740,251,33.143,3,,9042,780,39.082
CAN,single-table,moderate,true,fc0222a9-04b7-4637-8b60-16937e366c21,,dd457033-11ff-45e2-9db9-a48e6908ca05,,Dataset,,,,"SELECT financial_assets_and_liabilities, AVG(value) AS average_value FROM R WHERE geo = 'canada' AND i_ref_date_ >= 1990 GROUP BY financial_assets_and_liabilities",What is the average value of financial assets and liabilities in Canada since 1990 according to Statistics Canada's government finance statistics?,success,6.539,0,,1805,273,5.508,0,,2181,134,12.047
CAN,single-table,challenging,true,fc0222a9-04b7-4637-8b60-16937e366c21,,dd457033-11ff-45e2-9db9-a48e6908ca05,,Dataset,,,,"WITH RankedValues AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY geo ORDER BY value DESC) as rn FROM R WHERE i_ref_date_ > 1990) SELECT geo, financial_assets_and_liabilities, value FROM RankedValues WHERE rn = 1","According to Statistics Canada’s economic accounts, which geographic region in Canada had the highest value of financial assets or liabilities for each category after 1990?",success,6.349,0,,1901,265,6.61,0,,2268,156,12.959
CAN,single-table,simple,true,17dd4263-5b0a-4956-ba07-69017f461bd5,,2d579bb1-4214-4c43-9eac-626191d6660d,,Dataset,,,,"SELECT ""geo"", SUM(""value"") AS total_value FROM R WHERE ""i_ref_date_"" = 2007 AND ""geo"" = 'alberta' GROUP BY ""geo"";","What is the total value of financial assets for Alberta in 2007 according to the government finance statistics, specifically under the dimension of Financial Assets?",success,16.55,1,,3350,729,26.427,3,,9138,625,42.977000000000004
CAN,single-table,challenging,true,17dd4263-5b0a-4956-ba07-69017f461bd5,,2d579bb1-4214-4c43-9eac-626191d6660d,,Dataset,,,,"SELECT ""geo"", AVG(""value"") AS average_value, COUNT(*) AS entry_count FROM R WHERE ""i_ref_date_"" BETWEEN 2000 AND 2010 GROUP BY ""geo"" HAVING SUM(""value"") > 5e6 ORDER BY average_value DESC;","Which Canadian provinces had a total value of net financial wealth exceeding $5 million between 2000 and 2010 according to Statistics Canada's government finance statistics, and what were their average values? Please list them in descending order based on the average value.",success,27.221,2,,5684,1105,39.868,3,,9945,916,67.089
CAN,single-table,moderate,true,ae465f1c-feda-4ee1-a360-f14d02e128d3,,d02f1c50-5e0b-4aa8-8874-6960b2d1c63e,,2011-Court awards,,,,"SELECT ""dept_en_desc"", SUM(""amount"") AS total_amount FROM R GROUP BY ""dept_en_desc"" ORDER BY total_amount DESC;",Which department received the highest total amount in court awards according to the Public Accounts of Canada's Volume 3 for the fiscal year 2010/2011? Could you list all departments along with their total awarded amounts in descending order?,success,5.643,0,,1779,256,7.553,0,,2255,179,13.196
CAN,single-table,challenging,true,ae465f1c-feda-4ee1-a360-f14d02e128d3,,d02f1c50-5e0b-4aa8-8874-6960b2d1c63e,,2011-Court awards,,,,"WITH RankedAwards AS ( SELECT *, ROW_NUMBER() OVER (PARTITION BY ""mine"" ORDER BY ""amount"" DESC) as rn FROM R ) SELECT * FROM RankedAwards WHERE rn = 1;","Could you show me the largest court award amount for each ministry as reported in Volume 3 of the Public Accounts of Canada for the fiscal year 2010/2011? Please include details such as the department name, the type of court, judgment number, payee's name, and the awarded amount.",success,5.723,0,,1910,247,8.033,0,,2396,189,13.756
CAN,single-table,moderate,true,9b34d3a2-dadd-4653-ac38-8efa2edfc792,,ac597ff8-ee13-48c3-b315-42e528090af2,,2011 - Professional and Special Services,,,,"SELECT ""dept_en_desc"", SUM(""tot_cy_xpnd_amt"") AS total_expenditure, AVG(""agrg_pymt_amt"") AS average_payment FROM R WHERE ""ifscl_yr"" = '2010/2011' GROUP BY ""dept_en_desc"" ORDER BY total_expenditure DESC;","Which departments within the Government of Canada had the highest total expenditures for professional and special services in the fiscal year 2010/2011, and what were their average aggregate payments? Please list them in descending order of total expenditure.",success,8.95,0,,2031,365,8.826,0,,2312,204,17.776
CAN,single-table,challenging,true,9b34d3a2-dadd-4653-ac38-8efa2edfc792,,ac597ff8-ee13-48c3-b315-42e528090af2,,2011 - Professional and Special Services,,,,"SELECT ""department_number_numaro_de_minista_re"", ""dept_en_desc"", ""ifscl_yr"", SUM(""tot_cy_xpnd_amt"") AS total_expenditure, RANK() OVER (PARTITION BY ""ifscl_yr"" ORDER BY SUM(""tot_cy_xpnd_amt"") DESC) as expenditure_rank FROM R WHERE ""ifscl_yr"" = '2010/2011' GROUP BY ""department_number_numaro_de_minista_re"", ""dept_en_desc"", ""ifscl_yr""","For the fiscal year 2010/2011, which departments within Public Services and Procurement Canada had the highest total expenditures on professional and special services? Please provide their department numbers, names, and total expenditures in descending order of expenditure amount. Additionally, include a rank for each department based on their total spending.",success,20.313,1,,3973,835,7.472,0,,2509,175,27.785
CAN,multi-table-join,simple,true,ae465f1c-feda-4ee1-a360-f14d02e128d3,9b34d3a2-dadd-4653-ac38-8efa2edfc792,d02f1c50-5e0b-4aa8-8874-6960b2d1c63e,ac597ff8-ee13-48c3-b315-42e528090af2,2011-Court awards,2011 - Professional and Special Services,dept_en_desc,dept_en_desc,"SELECT R.dept_en_desc, SUM(R.amount) AS total_amount, SUM(S.agrg_pymt_amt) AS total_payment FROM R JOIN S ON R.dept_en_desc = S.dept_en_desc GROUP BY R.dept_en_desc","How much in total have been the court awards and professional/special services payments for each department as listed in the Public Accounts of Canada by the Government of Canada? Please include the department name, total amount of court awards, and total payment for professional or special services aggregating to $100,000 or over.",success,8.068,0,,3015,285,7.821,0,,3792,165,15.889
CAN,multi-table-join,challenging,true,ae465f1c-feda-4ee1-a360-f14d02e128d3,9b34d3a2-dadd-4653-ac38-8efa2edfc792,d02f1c50-5e0b-4aa8-8874-6960b2d1c63e,ac597ff8-ee13-48c3-b315-42e528090af2,2011-Court awards,2011 - Professional and Special Services,dept_en_desc,dept_en_desc,"SELECT R.dept_en_desc, COUNT(DISTINCT R.judg_no) AS unique_judges, SUM(S.tot_cy_xpnd_amt) AS total_expenditure FROM R JOIN S ON R.dept_en_desc = S.dept_en_desc GROUP BY R.dept_en_desc HAVING COUNT(DISTINCT R.judg_no) > 1","According to Volume 3 of the Public Accounts of Canada for fiscal year 2010/2011, which departments received more than one unique court judgment and what are their total expenditures on professional and special services? Please provide the department name, count of distinct judgments, and total expenditures.",success,8.98,0,,3252,304,29.301,2,,12044,613,38.281
CAN,single-table,simple,true,f8452826-0df4-409d-acfb-8fbe572af332,,38a2cce2-3639-43f9-ab59-8097b202e57e,,Activities outside Canada - Financial resources used,,,,SELECT * FROM R WHERE country = 'ug';,Which Canadian charities reported spending financial resources on activities in Uganda (UG) according to their registered charity information return?,success,4.726,0,,1338,226,13.127,1,,3579,325,17.853
CAN,single-table,moderate,true,f8452826-0df4-409d-acfb-8fbe572af332,,38a2cce2-3639-43f9-ab59-8097b202e57e,,Activities outside Canada - Financial resources used,,,,"SELECT SUM(amount) AS total_amount, country FROM R WHERE country IS NOT NULL GROUP BY country ORDER BY total_amount DESC;","Which countries received the most financial support from Canadian registered charities for their activities outside of Canada, and how much did each country receive in total according to the charity information returns?",success,13.512,1,,2533,617,7.299,0,,1752,181,20.811
CAN,single-table,challenging,true,f8452826-0df4-409d-acfb-8fbe572af332,,38a2cce2-3639-43f9-ab59-8097b202e57e,,Activities outside Canada - Financial resources used,,,,"WITH RankedAmounts AS (SELECT *, ROW_NUMBER() OVER(PARTITION BY country ORDER BY amount DESC) as rank FROM R) SELECT * FROM RankedAmounts WHERE rank = 1;","For each country outside Canada, which organization received the highest amount of financial resources from Canadian registered charities, and what was that specific amount according to the data provided by the Canada Revenue Agency?",success,5.812,0,,1447,262,31.28,3,,8051,756,37.092
CAN,single-table,simple,true,e4a680fe-5ae5-408d-b199-28c422ac4df0,,0bb1fb56-74d0-47f4-b4b3-2b574229416d,,Activities outside Canada – Countries where program was carried,,,,SELECT * FROM R WHERE country = 'ht';,Which charities registered with the Canada Revenue Agency conducted activities in Haiti (HT) outside of Canada?,success,4.516,0,,1106,232,5.911,0,,1493,152,10.427
